departamento_id,departamento_nombre,provincia_id,provincia_nombre,año,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
35,Ledesma,38,Jujuy,2023,14,Dengue,5,De 5 a 9 años,7
98,Uruguay,30,Entre Ríos,2023,14,Dengue,11,De 45 a 65 años,1
28,Chacabuco,22,Chaco,2023,14,Dengue,8,De 20 a 24 años,6
10,COMUNA 10,2,CABA,2023,14,Dengue,6,De 10 a 14 años,16
427,La Matanza,6,Buenos Aires,2023,14,Dengue,3,De 13 a 24 meses,1
140,San Justo,14,Córdoba,2023,14,Dengue,7,De 15 a 19 años,4
8,COMUNA 8,2,CABA,2023,14,Dengue,5,De 5 a 9 años,10
882,Zárate,6,Buenos Aires,2023,14,Dengue,7,De 15 a 19 años,1
7,Bermejo,34,Formosa,2023,14,Dengue,9,De 25 a 34 años,1
364,General Rodríguez,6,Buenos Aires,2023,14,Dengue,11,De 45 a 65 años,1
140,Rosario de la Frontera,66,Salta,2023,14,Dengue,5,De 5 a 9 años,3
861,Vicente López,6,Buenos Aires,2023,14,Dengue,6,De 10 a 14 años,2
4,COMUNA 4,2,CABA,2023,14,Dengue,7,De 15 a 19 años,5
98,San Javier,82,Santa Fe,2023,14,Dengue,11,De 45 a 65 años,5
999,desconocido,99,desconocida,2023,14,Dengue,9,De 25 a 34 años,14
35,Banda,86,Santiago del Estero,2023,14,Dengue,12,Mayores de 65 años,5
638,Pilar,6,Buenos Aires,2023,14,Dengue,9,De 25 a 34 años,2
224,Chivilcoy,6,Buenos Aires,2023,14,Dengue,10,De 35 a 44 años,1
999,desconocido,2,CABA,2023,14,Dengue,9,De 25 a 34 años,7
63,Lules,90,Tucumán,2023,14,Dengue,10,De 35 a 44 años,20
63,Lules,90,Tucumán,2023,14,Dengue,5,De 5 a 9 años,16
140,Rosario de la Frontera,66,Salta,2023,14,Dengue,8,De 20 a 24 años,3
84,La Candelaria,66,Salta,2023,14,Dengue,3,De 13 a 24 meses,1
547,Monte,6,Buenos Aires,2023,14,Dengue,9,De 25 a 34 años,1
7,Anta,66,Salta,2023,14,Dengue,4,De 2 a 4 años,4
35,Cerrillos,66,Salta,2023,14,Dengue,9,De 25 a 34 años,2
7,Burruyacú,90,Tucumán,2023,14,Dengue,5,De 5 a 9 años,3
28,Cruz del Eje,14,Córdoba,2023,14,Dengue,9,De 25 a 34 años,3
70,General Juan F. Quiroga,46,La Rioja,2023,14,Dengue,10,De 35 a 44 años,1
274,Florencio Varela,6,Buenos Aires,2023,14,Dengue,11,De 45 a 65 años,14
224,Chivilcoy,6,Buenos Aires,2023,14,Dengue,8,De 20 a 24 años,1
91,Simoca,90,Tucumán,2023,15,Dengue,4,De 2 a 4 años,1
49,General Obligado,82,Santa Fe,2023,15,Dengue,3,De 13 a 24 meses,7
84,Libertador General San Martín,22,Chaco,2023,15,Dengue,12,Mayores de 65 años,1
28,Cruz del Eje,14,Córdoba,2023,15,Dengue,6,De 10 a 14 años,3
999,desconocido,99,desconocida,2023,15,Dengue,8,De 20 a 24 años,6
49,Capital,86,Santiago del Estero,2023,15,Dengue,4,De 2 a 4 años,9
8,COMUNA 8,2,CABA,2023,15,Dengue,11,De 45 a 65 años,25
56,Pirané,34,Formosa,2023,15,Dengue,11,De 45 a 65 años,1
56,Grl. José de San Martín,66,Salta,2023,15,Dengue,4,De 2 a 4 años,3
28,Chacabuco,22,Chaco,2023,15,Dengue,4,De 2 a 4 años,1
119,Río Segundo,14,Córdoba,2023,15,Dengue,10,De 35 a 44 años,3
119,Río Segundo,14,Córdoba,2023,15,Dengue,6,De 10 a 14 años,2
539,Merlo,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,16
408,Hurlingham,6,Buenos Aires,2023,15,Dengue,7,De 15 a 19 años,2
36,12 de Octubre,22,Chaco,2023,15,Dengue,9,De 25 a 34 años,6
77,Libertad,22,Chaco,2023,15,Dengue,8,De 20 a 24 años,2
21,Chicligasta,90,Tucumán,2023,15,Dengue,12,Mayores de 65 años,7
2,COMUNA 2,2,CABA,2023,15,Dengue,12,Mayores de 65 años,4
35,Banda,86,Santiago del Estero,2023,15,Dengue,6,De 10 a 14 años,11
7,Aguirre,86,Santiago del Estero,2023,15,Dengue,12,Mayores de 65 años,1
1,COMUNA 1,2,CABA,2023,15,Dengue,4,De 2 a 4 años,4
77,Libertad,22,Chaco,2023,15,Dengue,11,De 45 a 65 años,1
49,Capital,10,Catamarca,2023,15,Dengue,2,Posneonato (29 hasta 365 días),1
140,San Justo,14,Córdoba,2023,15,Dengue,5,De 5 a 9 años,2
91,San Cristóbal,82,Santa Fe,2023,15,Dengue,4,De 2 a 4 años,3
840,Tres de Febrero,6,Buenos Aires,2023,15,Dengue,6,De 10 a 14 años,22
91,Berazategui,6,Buenos Aires,2023,15,Dengue,9,De 25 a 34 años,32
63,Choya,86,Santiago del Estero,2023,15,Dengue,10,De 35 a 44 años,1
56,Grl. José de San Martín,66,Salta,2023,15,Dengue,11,De 45 a 65 años,59
595,Olavarría,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,1
14,Capital,14,Córdoba,2023,15,Dengue,3,De 13 a 24 meses,1
42,Belgrano,86,Santiago del Estero,2023,15,Dengue,6,De 10 a 14 años,2
14,El Carmen,38,Jujuy,2023,15,Dengue,6,De 10 a 14 años,23
42,Chimbas,70,San Juan,2023,15,Dengue,9,De 25 a 34 años,1
658,Quilmes,6,Buenos Aires,2023,15,Dengue,3,De 13 a 24 meses,1
154,Utracán,42,La Pampa,2023,15,Dengue,11,De 45 a 65 años,1
84,Ituzaingó,18,Corrientes,2023,15,Dengue,11,De 45 a 65 años,2
42,Chilecito,46,La Rioja,2023,15,Dengue,11,De 45 a 65 años,4
119,Yerba Buena,90,Tucumán,2023,15,Dengue,12,Mayores de 65 años,12
14,Formosa,34,Formosa,2023,15,Dengue,9,De 25 a 34 años,2
14,Cruz Alta,90,Tucumán,2023,15,Dengue,7,De 15 a 19 años,21
98,Juan F. Ibarra,86,Santiago del Estero,2023,15,Dengue,7,De 15 a 19 años,2
15,COMUNA 15,2,CABA,2023,15,Dengue,7,De 15 a 19 años,3
98,Santa Rosa,10,Catamarca,2023,15,Dengue,7,De 15 a 19 años,4
42,Palpalá,38,Jujuy,2023,15,Dengue,7,De 15 a 19 años,2
999,desconocido,99,desconocida,2023,15,Dengue,1,Neonato (hasta 28 días),1
175,San Martín,86,Santiago del Estero,2023,15,Dengue,10,De 35 a 44 años,1
412,José C. Paz,6,Buenos Aires,2023,15,Dengue,6,De 10 a 14 años,1
161,Robles,86,Santiago del Estero,2023,15,Dengue,9,De 25 a 34 años,4
28,Capital,66,Salta,2023,15,Dengue,8,De 20 a 24 años,27
91,Oberá,54,Misiones,2023,15,Dengue,8,De 20 a 24 años,2
515,Malvinas Argentinas,6,Buenos Aires,2023,15,Dengue,8,De 20 a 24 años,2
91,Berazategui,6,Buenos Aires,2023,15,Dengue,7,De 15 a 19 años,34
28,Chacabuco,22,Chaco,2023,15,Dengue,7,De 15 a 19 años,15
1,COMUNA 1,2,CABA,2023,15,Dengue,5,De 5 a 9 años,14
70,Monteros,90,Tucumán,2023,15,Dengue,7,De 15 a 19 años,2
70,Maipú,50,Mendoza,2023,15,Dengue,7,De 15 a 19 años,1
21,Capital,42,La Pampa,2023,15,Dengue,10,De 35 a 44 años,1
105,9 de Julio,22,Chaco,2023,15,Dengue,10,De 35 a 44 años,4
42,Pilagás,34,Formosa,2023,15,Dengue,10,De 35 a 44 años,1
119,San Lorenzo,82,Santa Fe,2023,15,Dengue,7,De 15 a 19 años,2
84,Paraná,30,Entre Ríos,2023,15,Dengue,6,De 10 a 14 años,2
49,General Güemes,66,Salta,2023,15,Dengue,12,Mayores de 65 años,12
7,Belgrano,82,Santa Fe,2023,15,Dengue,9,De 25 a 34 años,1
21,Dr. Manuel Belgrano,38,Jujuy,2023,15,Dengue,8,De 20 a 24 años,3
182,Unión,14,Córdoba,2023,15,Dengue,8,De 20 a 24 años,1
49,La Cocha,90,Tucumán,2023,15,Dengue,4,De 2 a 4 años,3
154,Rivadavia,86,Santiago del Estero,2023,15,Dengue,5,De 5 a 9 años,1
10,COMUNA 10,2,CABA,2023,15,Dengue,12,Mayores de 65 años,19
35,Patiño,34,Formosa,2023,15,Dengue,12,Mayores de 65 años,1
133,San Cosme,18,Corrientes,2023,15,Dengue,6,De 10 a 14 años,2
1,COMUNA 1,2,CABA,2023,15,Dengue,6,De 10 a 14 años,45
56,Grl. José de San Martín,66,Salta,2023,15,Dengue,12,Mayores de 65 años,9
410,Ituzaingó,6,Buenos Aires,2023,15,Dengue,9,De 25 a 34 años,5
28,Cruz del Eje,14,Córdoba,2023,15,Dengue,8,De 20 a 24 años,5
28,Capital,66,Salta,2023,15,Dengue,9,De 25 a 34 años,64
98,Tafí del Valle,90,Tucumán,2023,15,Dengue,11,De 45 a 65 años,4
21,Castellanos,82,Santa Fe,2023,15,Dengue,11,De 45 a 65 años,58
56,Juárez Celman,14,Córdoba,2023,15,Dengue,6,De 10 a 14 años,1
91,Oberá,54,Misiones,2023,15,Dengue,11,De 45 a 65 años,1
13,COMUNA 13,2,CABA,2023,15,Dengue,9,De 25 a 34 años,13
133,Quitilipi,22,Chaco,2023,15,Dengue,8,De 20 a 24 años,1
28,Lago Argentino,78,Santa Cruz,2023,15,Dengue,8,De 20 a 24 años,1
126,San Alberto,14,Córdoba,2023,15,Dengue,11,De 45 a 65 años,5
8,COMUNA 8,2,CABA,2023,15,Dengue,12,Mayores de 65 años,7
28,Chacabuco,22,Chaco,2023,15,Dengue,5,De 5 a 9 años,1
84,Guasayán,86,Santiago del Estero,2023,15,Dengue,9,De 25 a 34 años,1
35,General Pedernera,74,San Luis,2023,15,Dengue,11,De 45 a 65 años,5
119,Yerba Buena,90,Tucumán,2023,15,Dengue,6,De 10 a 14 años,9
84,Capital,90,Tucumán,2023,15,Dengue,6,De 10 a 14 años,122
3,COMUNA 3,2,CABA,2023,15,Dengue,9,De 25 a 34 años,10
91,San Cristóbal,82,Santa Fe,2023,15,Dengue,9,De 25 a 34 años,47
274,Florencio Varela,6,Buenos Aires,2023,15,Dengue,8,De 20 a 24 años,6
63,Choya,86,Santiago del Estero,2023,15,Dengue,2,Posneonato (29 hasta 365 días),1
119,Yerba Buena,90,Tucumán,2023,15,Dengue,7,De 15 a 19 años,8
56,Juárez Celman,14,Córdoba,2023,15,Dengue,8,De 20 a 24 años,2
42,Belgrano,86,Santiago del Estero,2023,15,Dengue,5,De 5 a 9 años,2
105,Río Primero,14,Córdoba,2023,15,Dengue,11,De 45 a 65 años,15
91,Punilla,14,Córdoba,2023,15,Dengue,7,De 15 a 19 años,2
14,Formosa,34,Formosa,2023,15,Dengue,11,De 45 a 65 años,11
56,Grl. José de San Martín,66,Salta,2023,15,Dengue,10,De 35 a 44 años,45
260,Esteban Echeverría,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,13
999,desconocido,2,CABA,2023,15,Dengue,11,De 45 a 65 años,7
84,La Candelaria,66,Salta,2023,15,Dengue,8,De 20 a 24 años,1
6,COMUNA 6,2,CABA,2023,15,Dengue,11,De 45 a 65 años,5
441,La Plata,6,Buenos Aires,2023,15,Dengue,9,De 25 a 34 años,3
98,Río Cuarto,14,Córdoba,2023,15,Dengue,8,De 20 a 24 años,9
3,COMUNA 3,2,CABA,2023,15,Dengue,8,De 20 a 24 años,6
10,COMUNA 10,2,CABA,2023,15,Dengue,7,De 15 a 19 años,17
35,Garay,82,Santa Fe,2023,15,Dengue,7,De 15 a 19 años,1
105,Loreto,86,Santiago del Estero,2023,15,Dengue,11,De 45 a 65 años,4
7,Anta,66,Salta,2023,15,Dengue,6,De 10 a 14 años,40
28,Chacabuco,22,Chaco,2023,15,Dengue,10,De 35 a 44 años,25
999,desconocido,99,desconocida,2023,15,Dengue,10,De 35 a 44 años,7
21,Diamante,30,Entre Ríos,2023,15,Dengue,6,De 10 a 14 años,1
133,Quitilipi,22,Chaco,2023,15,Dengue,6,De 10 a 14 años,2
56,Copo,86,Santiago del Estero,2023,15,Dengue,5,De 5 a 9 años,1
28,Famaillá,90,Tucumán,2023,15,Dengue,9,De 25 a 34 años,9
63,San Pedro,38,Jujuy,2023,15,Dengue,9,De 25 a 34 años,74
840,Tres de Febrero,6,Buenos Aires,2023,15,Dengue,12,Mayores de 65 años,7
161,Robles,86,Santiago del Estero,2023,15,Dengue,11,De 45 a 65 años,7
154,Rivadavia,86,Santiago del Estero,2023,15,Dengue,11,De 45 a 65 años,3
49,Capital,10,Catamarca,2023,15,Dengue,3,De 13 a 24 meses,1
7,Aguirre,86,Santiago del Estero,2023,15,Dengue,9,De 25 a 34 años,1
35,Avellaneda,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,9
140,Rosario de la Frontera,66,Salta,2023,15,Dengue,9,De 25 a 34 años,22
11,COMUNA 11,2,CABA,2023,15,Dengue,11,De 45 a 65 años,38
84,Capital,90,Tucumán,2023,15,Dengue,11,De 45 a 65 años,391
84,Paraná,30,Entre Ríos,2023,15,Dengue,10,De 35 a 44 años,19
7,Anta,66,Salta,2023,15,Dengue,5,De 5 a 9 años,22
35,Avellaneda,6,Buenos Aires,2023,15,Dengue,5,De 5 a 9 años,6
568,Morón,6,Buenos Aires,2023,15,Dengue,5,De 5 a 9 años,3
133,San Javier,14,Córdoba,2023,15,Dengue,11,De 45 a 65 años,5
140,San Justo,14,Córdoba,2023,15,Dengue,10,De 35 a 44 años,14
14,COMUNA 14,2,CABA,2023,15,Dengue,10,De 35 a 44 años,16
260,Esteban Echeverría,6,Buenos Aires,2023,15,Dengue,10,De 35 a 44 años,11
91,Punilla,14,Córdoba,2023,15,Dengue,4,De 2 a 4 años,1
84,Ituzaingó,18,Corrientes,2023,15,Dengue,6,De 10 a 14 años,1
274,Florencio Varela,6,Buenos Aires,2023,15,Dengue,5,De 5 a 9 años,3
2,COMUNA 2,2,CABA,2023,15,Dengue,5,De 5 a 9 años,2
154,Rivadavia,86,Santiago del Estero,2023,15,Dengue,6,De 10 a 14 años,3
98,Juan F. Ibarra,86,Santiago del Estero,2023,15,Dengue,6,De 10 a 14 años,2
91,Simoca,90,Tucumán,2023,15,Dengue,12,Mayores de 65 años,1
105,Maracó,42,La Pampa,2023,15,Dengue,9,De 25 a 34 años,1
21,Chicligasta,90,Tucumán,2023,15,Dengue,11,De 45 a 65 años,24
112,Trancas,90,Tucumán,2023,15,Dengue,9,De 25 a 34 años,10
49,La Cocha,90,Tucumán,2023,15,Dengue,8,De 20 a 24 años,4
760,San Miguel,6,Buenos Aires,2023,15,Dengue,12,Mayores de 65 años,1
15,COMUNA 15,2,CABA,2023,15,Dengue,4,De 2 a 4 años,2
56,Leales,90,Tucumán,2023,15,Dengue,12,Mayores de 65 años,5
21,Dr. Manuel Belgrano,38,Jujuy,2023,15,Dengue,12,Mayores de 65 años,1
126,San Martín,82,Santa Fe,2023,15,Dengue,10,De 35 a 44 años,2
12,COMUNA 12,2,CABA,2023,15,Dengue,12,Mayores de 65 años,9
36,12 de Octubre,22,Chaco,2023,15,Dengue,11,De 45 a 65 años,6
63,General Güemes,22,Chaco,2023,15,Dengue,8,De 20 a 24 años,10
21,Diamante,30,Entre Ríos,2023,15,Dengue,11,De 45 a 65 años,1
105,Río Primero,14,Córdoba,2023,15,Dengue,6,De 10 a 14 años,1
7,Anta,66,Salta,2023,15,Dengue,11,De 45 a 65 años,63
7,Almirante Brown,22,Chaco,2023,15,Dengue,11,De 45 a 65 años,4
77,Río Chico,90,Tucumán,2023,15,Dengue,9,De 25 a 34 años,15
252,Escobar,6,Buenos Aires,2023,15,Dengue,7,De 15 a 19 años,1
252,Escobar,6,Buenos Aires,2023,15,Dengue,10,De 35 a 44 años,2
10,COMUNA 10,2,CABA,2023,15,Dengue,5,De 5 a 9 años,10
35,Cerrillos,66,Salta,2023,15,Dengue,9,De 25 a 34 años,2
147,Río Hondo,86,Santiago del Estero,2023,15,Dengue,10,De 35 a 44 años,1
98,Mayor Luis J. Fontana,22,Chaco,2023,15,Dengue,10,De 35 a 44 años,8
42,Eldorado,54,Misiones,2023,15,Dengue,10,De 35 a 44 años,1
105,Tafí Viejo,90,Tucumán,2023,15,Dengue,2,Posneonato (29 hasta 365 días),3
119,San Lorenzo,82,Santa Fe,2023,15,Dengue,10,De 35 a 44 años,2
9,COMUNA 9,2,CABA,2023,15,Dengue,10,De 35 a 44 años,42
63,San Pedro,38,Jujuy,2023,15,Dengue,7,De 15 a 19 años,48
161,Robles,86,Santiago del Estero,2023,15,Dengue,7,De 15 a 19 años,8
168,Santo Tomé,18,Corrientes,2023,15,Dengue,11,De 45 a 65 años,1
84,Capital,90,Tucumán,2023,15,Dengue,8,De 20 a 24 años,165
140,Rosario de la Frontera,66,Salta,2023,15,Dengue,7,De 15 a 19 años,7
14,Alberdi,86,Santiago del Estero,2023,15,Dengue,10,De 35 a 44 años,1
12,COMUNA 12,2,CABA,2023,15,Dengue,8,De 20 a 24 años,4
77,Nogoyá,30,Entre Ríos,2023,15,Dengue,10,De 35 a 44 años,1
98,Juan F. Ibarra,86,Santiago del Estero,2023,15,Dengue,10,De 35 a 44 años,2
35,Banda,86,Santiago del Estero,2023,15,Dengue,5,De 5 a 9 años,5
15,COMUNA 15,2,CABA,2023,15,Dengue,10,De 35 a 44 años,24
91,Jiménez,86,Santiago del Estero,2023,15,Dengue,11,De 45 a 65 años,1
119,Moreno,86,Santiago del Estero,2023,15,Dengue,8,De 20 a 24 años,1
49,General Obligado,82,Santa Fe,2023,15,Dengue,13,Sin Especificar,1
35,Avellaneda,6,Buenos Aires,2023,15,Dengue,8,De 20 a 24 años,6
133,Rivadavia,66,Salta,2023,15,Dengue,8,De 20 a 24 años,28
410,Ituzaingó,6,Buenos Aires,2023,15,Dengue,12,Mayores de 65 años,3
63,Lules,90,Tucumán,2023,15,Dengue,5,De 5 a 9 años,23
70,La Paz,10,Catamarca,2023,15,Dengue,8,De 20 a 24 años,2
77,Río Chico,90,Tucumán,2023,15,Dengue,6,De 10 a 14 años,10
147,Río Hondo,86,Santiago del Estero,2023,15,Dengue,2,Posneonato (29 hasta 365 días),1
35,Avellaneda,6,Buenos Aires,2023,15,Dengue,7,De 15 a 19 años,2
539,Merlo,6,Buenos Aires,2023,15,Dengue,6,De 10 a 14 años,12
56,Bahía Blanca,6,Buenos Aires,2023,15,Dengue,12,Mayores de 65 años,1
412,José C. Paz,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,3
147,Santa María,14,Córdoba,2023,15,Dengue,7,De 15 a 19 años,1
21,Bariloche,62,Río Negro,2023,15,Dengue,10,De 35 a 44 años,1
21,Comandante Fernández,22,Chaco,2023,15,Dengue,8,De 20 a 24 años,2
408,Hurlingham,6,Buenos Aires,2023,15,Dengue,10,De 35 a 44 años,2
21,Castellanos,82,Santa Fe,2023,15,Dengue,5,De 5 a 9 años,7
21,Laishi,34,Formosa,2023,15,Dengue,11,De 45 a 65 años,1
49,Capital,86,Santiago del Estero,2023,15,Dengue,7,De 15 a 19 años,148
77,Río Chico,90,Tucumán,2023,15,Dengue,10,De 35 a 44 años,10
861,Vicente López,6,Buenos Aires,2023,15,Dengue,10,De 35 a 44 años,5
63,Ramón Lista,34,Formosa,2023,15,Dengue,9,De 25 a 34 años,1
3,COMUNA 3,2,CABA,2023,15,Dengue,5,De 5 a 9 años,3
63,San Pedro,38,Jujuy,2023,15,Dengue,12,Mayores de 65 años,23
119,Yerba Buena,90,Tucumán,2023,15,Dengue,10,De 35 a 44 años,26
21,Colón,14,Córdoba,2023,15,Dengue,10,De 35 a 44 años,17
638,Pilar,6,Buenos Aires,2023,15,Dengue,5,De 5 a 9 años,1
28,Famaillá,90,Tucumán,2023,15,Dengue,5,De 5 a 9 años,3
8,COMUNA 8,2,CABA,2023,15,Dengue,8,De 20 a 24 años,19
98,La Viña,66,Salta,2023,15,Dengue,11,De 45 a 65 años,3
224,Chivilcoy,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,4
133,Vera,82,Santa Fe,2023,15,Dengue,7,De 15 a 19 años,1
133,San Javier,14,Córdoba,2023,15,Dengue,8,De 20 a 24 años,1
91,San Cristóbal,82,Santa Fe,2023,15,Dengue,12,Mayores de 65 años,29
9,COMUNA 9,2,CABA,2023,15,Dengue,11,De 45 a 65 años,66
49,Capital,10,Catamarca,2023,15,Dengue,7,De 15 a 19 años,4
749,San Fernando,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,4
84,Capital,90,Tucumán,2023,15,Dengue,4,De 2 a 4 años,22
5,COMUNA 5,2,CABA,2023,15,Dengue,5,De 5 a 9 años,1
539,Merlo,6,Buenos Aires,2023,15,Dengue,10,De 35 a 44 años,12
98,Tafí del Valle,90,Tucumán,2023,15,Dengue,7,De 15 a 19 años,4
56,Leales,90,Tucumán,2023,15,Dengue,9,De 25 a 34 años,24
35,Ledesma,38,Jujuy,2023,15,Dengue,9,De 25 a 34 años,21
10,COMUNA 10,2,CABA,2023,15,Dengue,8,De 20 a 24 años,15
21,Bariloche,62,Río Negro,2023,15,Dengue,11,De 45 a 65 años,1
7,Burruyacú,90,Tucumán,2023,15,Dengue,9,De 25 a 34 años,26
21,Capital,18,Corrientes,2023,15,Dengue,6,De 10 a 14 años,3
126,Saladas,18,Corrientes,2023,15,Dengue,12,Mayores de 65 años,1
70,Monteros,90,Tucumán,2023,15,Dengue,6,De 10 a 14 años,4
427,La Matanza,6,Buenos Aires,2023,15,Dengue,9,De 25 a 34 años,69
91,Punilla,14,Córdoba,2023,15,Dengue,5,De 5 a 9 años,1
49,General Obligado,82,Santa Fe,2023,15,Dengue,11,De 45 a 65 años,433
14,Alberdi,86,Santiago del Estero,2023,15,Dengue,11,De 45 a 65 años,3
56,Leales,90,Tucumán,2023,15,Dengue,8,De 20 a 24 años,19
84,Paraná,30,Entre Ríos,2023,15,Dengue,8,De 20 a 24 años,11
77,Río Chico,90,Tucumán,2023,15,Dengue,12,Mayores de 65 años,8
84,Capital,90,Tucumán,2023,15,Dengue,1,Neonato (hasta 28 días),2
70,La Paz,30,Entre Ríos,2023,15,Dengue,8,De 20 a 24 años,1
28,Almirante Brown,6,Buenos Aires,2023,15,Dengue,5,De 5 a 9 años,4
105,Tafí Viejo,90,Tucumán,2023,15,Dengue,5,De 5 a 9 años,12
413,Junín,6,Buenos Aires,2023,15,Dengue,6,De 10 a 14 años,1
14,El Carmen,38,Jujuy,2023,15,Dengue,9,De 25 a 34 años,53
252,Escobar,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,4
77,9 de Julio,82,Santa Fe,2023,15,Dengue,10,De 35 a 44 años,1
112,Trancas,90,Tucumán,2023,15,Dengue,10,De 35 a 44 años,8
861,Vicente López,6,Buenos Aires,2023,15,Dengue,8,De 20 a 24 años,6
91,Simoca,90,Tucumán,2023,15,Dengue,9,De 25 a 34 años,15
539,Merlo,6,Buenos Aires,2023,15,Dengue,9,De 25 a 34 años,22
70,Santa Bárbara,38,Jujuy,2023,15,Dengue,7,De 15 a 19 años,6
84,La Candelaria,66,Salta,2023,15,Dengue,7,De 15 a 19 años,2
441,La Plata,6,Buenos Aires,2023,15,Dengue,11,De 45 a 65 años,2
91,Punilla,14,Córdoba,2023,15,Dengue,9,De 25 a 34 años,5
999,desconocido,99,desconocida,2023,15,Dengue,11,De 45 a 65 años,1
56,Grl. José de San Martín,66,Salta,2023,15,Dengue,2,Posneonato (29 hasta 365 días),1
427,La Matanza,6,Buenos Aires,2023,15,Dengue,6,De 10 a 14 años,25
840,Tres de Febrero,6,Buenos Aires,2023,15,Dengue,10,De 35 a 44 años,46
28,Capital,66,Salta,2023,15,Dengue,5,De 5 a 9 años,5
638,Pilar,6,Buenos Aires,2023,15,Dengue,12,Mayores de 65 años,2
28,Avellaneda,86,Santiago del Estero,2023,15,Dengue,11,De 45 a 65 años,1
14,Bermejo,22,Chaco,2023,15,Dengue,12,Mayores de 65 años,1
126,Orán,66,Salta,2023,15,Dengue,5,De 5 a 9 años,22
11,COMUNA 11,2,CABA,2023,15,Dengue,4,De 2 a 4 años,2
56,Lavalle,50,Mendoza,2023,15,Dengue,12,Mayores de 65 años,1
7,Anta,66,Salta,2023,15,Dengue,4,De 2 a 4 años,7
77,General Taboada,86,Santiago del Estero,2023,15,Dengue,9,De 25 a 34 años,9
568,Morón,6,Buenos Aires,2023,15,Dengue,8,De 20 a 24 años,5
49,General Obligado,82,Santa Fe,2023,15,Dengue,7,De 15 a 19 años,201
638,Pilar,6,Buenos Aires,2023,15,Dengue,10,De 35 a 44 años,4
14,Ushuaia,94,Tierra del Fuego,2023,15,Dengue,10,De 35 a 44 años,1
7,Aguirre,86,Santiago del Estero,2023,15,Dengue,6,De 10 a 14 años,1
70,Santa Bárbara,38,Jujuy,2023,15,Dengue,6,De 10 a 14 años,6
7,Almirante Brown,22,Chaco,2023,15,Dengue,7,De 15 a 19 años,2
98,Juan F. Ibarra,86,Santiago del Estero,2023,15,Dengue,8,De 20 a 24 años,3
42,Palpalá,38,Jujuy,2023,15,Dengue,11,De 45 a 65 años,1
35,Patiño,34,Formosa,2023,15,Dengue,6,De 10 a 14 años,1
77,9 de Julio,82,Santa Fe,2023,15,Dengue,6,De 10 a 14 años,2
7,Belgrano,82,Santa Fe,2023,15,Dengue,11,De 45 a 65 años,4
42,Palpalá,38,Jujuy,2023,15,Dengue,12,Mayores de 65 años,1
70,Las Colonias,82,Santa Fe,2023,15,Dengue,7,De 15 a 19 años,2
14,Capital,14,Córdoba,2023,15,Dengue,5,De 5 a 9 años,44
63,General Güemes,22,Chaco,2023,15,Dengue,7,De 15 a 19 años,8
140,Rosario de la Frontera,66,Salta,2023,15,Dengue,6,De 10 a 14 años,2
63,Choya,86,Santiago del Estero,2023,15,Dengue,11,De 45 a 65 años,3
28,Capital,66,Salta,2023,15,Dengue,10,De 35 a 44 años,56
840,Tres de Febrero,6,Buenos Aires,2023,15,Dengue,7,De 15 a 19 años,24
35,Cerrillos,66,Salta,2023,15,Dengue,10,De 35 a 44 años,3
126,San Alberto,14,Córdoba,2023,15,Dengue,9,De 25 a 34 años,2
42,Pilagás,34,Formosa,2023,15,Dengue,11,De 45 a 65 años,2
63,Iguazú,54,Misiones,2023,15,Dengue,11,De 45 a 65 años,2
98,San Javier,82,Santa Fe,2023,15,Dengue,11,De 45 a 65 años,2
638,Pilar,6,Buenos Aires,2023,15,Dengue,9,De 25 a 34 años,3
49,General Obligado,82,Santa Fe,2023,15,Dengue,8,De 20 a 24 años,216
14,Capital,46,La Rioja,2023,15,Dengue,8,De 20 a 24 años,3
434,Lanús,6,Buenos Aires,2023,15,Dengue,7,De 15 a 19 años,6
9,COMUNA 9,2,CABA,2023,15,Dengue,7,De 15 a 19 años,25
410,Ituzaingó,6,Buenos Aires,2023,15,Dengue,8,De 20 a 24 años,2
49,General Obligado,82,Santa Fe,2023,15,Dengue,5,De 5 a 9 años,119
77,Libertad,22,Chaco,2023,15,Dengue,10,De 35 a 44 años,1
8,Colón,30,Entre Ríos,2023,15,Dengue,9,De 25 a 34 años,1
77,General Taboada,86,Santiago del Estero,2023,15,Dengue,10,De 35 a 44 años,3
63,Lules,90,Tucumán,2023,15,Dengue,12,Mayores de 65 años,15
39,2 de Abril,22,Chaco,2023,15,Dengue,9,De 25 a 34 años,1
140,Quebrachos,86,Santiago del Estero,2023,15,Dengue,9,De 25 a 34 años,1
112,Metán,66,Salta,2023,15,Dengue,6,De 10 a 14 años,7
133,San Javier,14,Córdoba,2023,15,Dengue,9,De 25 a 34 años,4
560,Moreno,6,Buenos Aires,2023,15,Dengue,5,De 5 a 9 años,2
